Route,Velocity,Time,Weather,Roadtype,Holiday
302,33,2013-10-24 04:00:00,1,1,1
302,32.875,2013-10-24 05:00:00,1,1,1
302,33,2013-10-24 06:00:00,1,1,1
302,31.13333333,2013-10-24 07:00:00,1,1,1
302,20.71428571,2013-10-24 08:00:00,1,1,1
302,25.33333333,2013-10-24 09:00:00,1,1,1
302,25.66666667,2013-10-24 10:00:00,1,1,1
302,30.8,2013-10-24 11:00:00,1,1,1
302,34.42857143,2013-10-24 12:00:00,1,1,1
302,34.2,2013-10-24 13:00:00,1,1,1
302,30.5,2013-10-24 14:00:00,1,1,1
302,27.73333333,2013-10-24 15:00:00,1,1,1
302,29.73333333,2013-10-24 16:00:00,1,1,1
302,20.4,2013-10-24 17:00:00,1,1,1
302,22.53333333,2013-10-24 18:00:00,1,1,1
302,31.92857143,2013-10-24 19:00:00,1,1,1
302,34.53333333,2013-10-24 20:00:00,1,1,1
302,36,2013-10-24 21:00:00,1,1,1
302,36,2013-10-24 22:00:00,1,1,1
302,36,2013-10-24 23:00:00,1,1,1
302,35.86666667,2013-10-25 00:00:00,1,1,1
302,36,2013-10-25 01:00:00,1,1,1
302,36.0625,2013-10-25 02:00:00,1,1,1
302,37,2013-10-25 03:00:00,1,1,1
302,37,2013-10-25 04:00:00,1,1,1
302,37,2013-10-25 05:00:00,1,1,1
302,36.93333333,2013-10-25 06:00:00,1,1,1
302,34.06666667,2013-10-25 07:00:00,1,1,1
302,24.07142857,2013-10-25 08:00:00,1,1,1
302,29.33333333,2013-10-25 09:00:00,1,1,1
302,32.92857143,2013-10-25 10:00:00,1,1,1
302,33.26666667,2013-10-25 11:00:00,1,1,1
302,32.53333333,2013-10-25 12:00:00,1,1,1
302,31.53333333,2013-10-25 13:00:00,1,1,1
302,25.13333333,2013-10-25 14:00:00,1,1,1
302,24.8125,2013-10-25 15:00:00,1,1,1
302,30,2013-10-25 16:00:00,1,1,1
302,24.14285714,2013-10-25 17:00:00,1,1,1
302,21,2013-10-25 18:00:00,1,1,1
302,28.53333333,2013-10-25 19:00:00,1,1,1
302,32.26666667,2013-10-25 20:00:00,1,1,1
302,33.33333333,2013-10-25 21:00:00,1,1,1
302,33.64285714,2013-10-25 22:00:00,1,1,1
302,34,2013-10-25 23:00:00,1,1,1
302,34,2013-10-26 00:00:00,1,1,2
302,34,2013-10-26 01:00:00,1,1,2
302,34,2013-10-26 02:00:00,1,1,2
302,34,2013-10-26 03:00:00,1,1,2
302,34,2013-10-26 04:00:00,1,1,2
302,34,2013-10-26 05:00:00,1,1,2
302,34,2013-10-26 06:00:00,1,1,2
302,34,2013-10-26 07:00:00,1,1,2
302,33.0625,2013-10-26 08:00:00,1,1,2
302,33.5,2013-10-26 09:00:00,1,1,2
302,33.57142857,2013-10-26 10:00:00,1,1,2
302,33.33333333,2013-10-26 11:00:00,1,1,2
302,34.41666667,2013-10-26 12:00:00,1,1,2
302,33.71428571,2013-10-26 13:00:00,1,1,2
302,35,2013-10-26 14:00:00,1,1,2
302,33.71428571,2013-10-26 15:00:00,1,1,2
302,27.26666667,2013-10-26 16:00:00,1,1,2
302,28,2013-10-26 17:00:00,1,1,2
302,25.23076923,2013-10-26 18:00:00,1,1,2
302,29.125,2013-10-26 19:00:00,1,1,2
302,33.35714286,2013-10-26 20:00:00,1,1,2
302,28.375,2013-10-26 21:00:00,1,1,2
302,33.2,2013-10-26 22:00:00,1,1,2
302,34,2013-10-26 23:00:00,1,1,2
302,34,2013-10-27 00:00:00,1,1,2
302,34,2013-10-27 01:00:00,1,1,2
302,34,2013-10-27 02:00:00,1,1,2
302,34,2013-10-27 03:00:00,1,1,2
302,34,2013-10-27 04:00:00,1,1,2
302,34,2013-10-27 05:00:00,1,1,2
302,34,2013-10-27 06:00:00,1,1,2
302,34,2013-10-27 07:00:00,1,1,2
302,33.53333333,2013-10-27 08:00:00,1,1,2
302,33.53333333,2013-10-27 09:00:00,1,1,2
302,33.42857143,2013-10-27 10:00:00,1,1,2
302,34.2,2013-10-27 11:00:00,1,1,2
302,33.92857143,2013-10-27 12:00:00,1,1,2
302,33,2013-10-27 13:00:00,1,1,2
302,32.66666667,2013-10-27 14:00:00,1,1,2
302,30.21428571,2013-10-27 15:00:00,1,1,2
302,26.33333333,2013-10-27 16:00:00,1,1,2
302,24.4,2013-10-27 17:00:00,1,1,2
302,29.84615385,2013-10-27 18:00:00,1,1,2
302,32.9375,2013-10-27 19:00:00,1,1,2
302,30.78571429,2013-10-27 20:00:00,1,1,2
302,33.86666667,2013-10-27 21:00:00,1,1,2
302,33.93333333,2013-10-27 22:00:00,1,1,2
302,34,2013-10-27 23:00:00,1,1,2
302,34.13333333,2013-10-28 00:00:00,1,1,1
302,35.53333333,2013-10-28 01:00:00,1,1,1
302,35.86666667,2013-10-28 02:00:00,1,1,1
302,35.46666667,2013-10-28 03:00:00,1,1,1
302,35.9375,2013-10-28 04:00:00,1,1,1
302,38,2013-10-28 05:00:00,1,1,1
302,38.53333333,2013-10-28 06:00:00,1,1,1
302,29.6,2013-10-28 07:00:00,1,1,1
302,17.1875,2013-10-28 08:00:00,1,1,1
302,19.2,2013-10-28 09:00:00,1,1,1
302,24.64285714,2013-10-28 10:00:00,1,1,1
302,25.73333333,2013-10-28 11:00:00,1,1,1
302,31.06666667,2013-10-28 12:00:00,1,1,1
302,29.46666667,2013-10-28 13:00:00,1,1,1
302,23.92857143,2013-10-28 14:00:00,1,1,1
302,24.66666667,2013-10-28 15:00:00,1,1,1
302,20.4375,2013-10-28 16:00:00,1,1,1
302,20.92307692,2013-10-28 17:00:00,1,1,1
302,19.8,2013-10-28 18:00:00,1,1,1
302,30.07142857,2013-10-28 19:00:00,1,1,1
302,27.875,2013-10-28 20:00:00,1,1,1
302,26.85714286,2013-10-28 21:00:00,1,1,1
302,34.75,2013-10-28 22:00:00,1,1,1
302,38,2013-10-28 23:00:00,1,1,1
302,37.66666667,2013-10-29 00:00:00,1,1,1
302,38.2,2013-10-29 01:00:00,1,1,1
302,39,2013-10-29 02:00:00,1,1,1
302,39.07142857,2013-10-29 03:00:00,1,1,1
302,39,2013-10-29 04:00:00,1,1,1
302,39,2013-10-29 05:00:00,1,1,1
302,39.06666667,2013-10-29 06:00:00,1,1,1
302,35.93333333,2013-10-29 07:00:00,1,1,1
302,21.2,2013-10-29 08:00:00,1,1,1
302,28.46666667,2013-10-29 09:00:00,1,1,1
302,32,2013-10-29 10:00:00,1,1,1
302,33.4375,2013-10-29 11:00:00,1,1,1
302,34.28571429,2013-10-29 12:00:00,1,1,1
302,37.42857143,2013-10-29 13:00:00,1,1,1
302,33.71428571,2013-10-29 14:00:00,1,1,1
302,26,2013-10-29 15:00:00,1,1,1
302,22.625,2013-10-29 16:00:00,1,1,1
302,25.46153846,2013-10-29 17:00:00,1,1,1
302,26.13333333,2013-10-29 18:00:00,1,1,1
302,31.3125,2013-10-29 19:00:00,1,1,1
302,32.92857143,2013-10-29 20:00:00,1,1,1
302,32.86666667,2013-10-29 21:00:00,1,1,1
302,33,2013-10-29 22:00:00,1,1,1
302,33,2013-10-29 23:00:00,1,1,1
302,33,2013-10-30 00:00:00,1,1,1
302,33,2013-10-30 01:00:00,1,1,1
302,33,2013-10-30 02:00:00,1,1,1
302,33,2013-10-30 03:00:00,1,1,1
302,33,2013-10-30 04:00:00,1,1,1
302,33,2013-10-30 05:00:00,1,1,1
302,33,2013-10-30 06:00:00,1,1,1
302,32.5,2013-10-30 07:00:00,1,1,1
302,24.85714286,2013-10-30 08:00:00,1,1,1
302,29.6,2013-10-30 09:00:00,1,1,1
302,33.92857143,2013-10-30 10:00:00,1,1,1
302,35,2013-10-30 11:00:00,1,1,1
302,35,2013-10-30 12:00:00,1,1,1
302,35,2013-10-30 13:00:00,1,1,1
302,34.8125,2013-10-30 14:00:00,1,1,1
302,32.42857143,2013-10-30 15:00:00,1,1,1
302,30.6,2013-10-30 16:00:00,1,1,1
302,20.0625,2013-10-30 17:00:00,1,1,1
302,24.75,2013-10-30 18:00:00,1,1,1
302,32.64285714,2013-10-30 19:00:00,1,1,1
302,33,2013-10-30 20:00:00,1,1,1
302,32.42857143,2013-10-30 21:00:00,1,1,1
302,33,2013-10-30 22:00:00,1,1,1
302,33,2013-10-30 23:00:00,1,1,1
302,33.06666667,2013-10-31 00:00:00,2,1,1
302,33.13333333,2013-10-31 01:00:00,2,1,1
302,34,2013-10-31 02:00:00,2,1,1
302,34,2013-10-31 03:00:00,2,1,1
302,34,2013-10-31 04:00:00,2,1,1
302,34.1875,2013-10-31 05:00:00,2,1,1
302,35.33333333,2013-10-31 06:00:00,2,1,1
302,30.78571429,2013-10-31 07:00:00,2,1,1
302,23.53333333,2013-10-31 08:00:00,2,1,1
302,28.57142857,2013-10-31 09:00:00,2,1,1
302,32.875,2013-10-31 10:00:00,2,1,1
302,34,2013-10-31 11:00:00,2,1,1
302,34.06666667,2013-10-31 12:00:00,2,1,1
302,33.5,2013-10-31 13:00:00,2,1,1
302,32.86666667,2013-10-31 14:00:00,2,1,1
302,29.1875,2013-10-31 15:00:00,2,1,1
302,27.92857143,2013-10-31 16:00:00,2,1,1
302,21.6,2013-10-31 17:00:00,2,1,1
302,19.1875,2013-10-31 18:00:00,2,1,1
302,31.5,2013-10-31 19:00:00,2,1,1
302,32.625,2013-10-31 20:00:00,2,1,1
302,32.57142857,2013-10-31 21:00:00,2,1,1
302,33,2013-10-31 22:00:00,2,1,1
302,33.64285714,2013-10-31 23:00:00,2,1,1
302,34,2013-11-01 00:00:00,1,1,1
302,34,2013-11-01 01:00:00,1,1,1
302,34,2013-11-01 02:00:00,1,1,1
302,34,2013-11-01 03:00:00,1,1,1
302,34,2013-11-01 04:00:00,1,1,1
302,34,2013-11-01 05:00:00,1,1,1
302,34,2013-11-01 06:00:00,1,1,1
302,31.66666667,2013-11-01 07:00:00,1,1,1
302,25.93333333,2013-11-01 08:00:00,1,1,1
302,31.06666667,2013-11-01 09:00:00,1,1,1
302,34.5,2013-11-01 10:00:00,1,1,1
302,34.73333333,2013-11-01 11:00:00,1,1,1
302,33.93333333,2013-11-01 12:00:00,1,1,1
302,34.4,2013-11-01 13:00:00,1,1,1
302,31.66666667,2013-11-01 14:00:00,1,1,1
302,20,2013-11-01 15:00:00,1,1,1
302,22.3125,2013-11-01 16:00:00,1,1,1
302,20.8,2013-11-01 17:00:00,1,1,1
302,24.57142857,2013-11-01 18:00:00,1,1,1
302,31.73333333,2013-11-01 19:00:00,1,1,1
302,31,2013-11-01 20:00:00,1,1,1
302,31.93333333,2013-11-01 21:00:00,1,1,1
302,32.73333333,2013-11-01 22:00:00,1,1,1
302,33,2013-11-01 23:00:00,1,1,1
302,32.93333333,2013-11-02 00:00:00,2,1,2
302,33,2013-11-02 01:00:00,2,1,2
302,33,2013-11-02 02:00:00,2,1,2
302,33,2013-11-02 03:00:00,2,1,2
302,33,2013-11-02 04:00:00,2,1,2
302,33.53333333,2013-11-02 05:00:00,2,1,2
302,34,2013-11-02 06:00:00,2,1,2
302,33.93333333,2013-11-02 07:00:00,2,1,2
302,33.33333333,2013-11-02 08:00:00,2,1,2
302,32.2,2013-11-02 09:00:00,2,1,2
302,30.14285714,2013-11-02 10:00:00,2,1,2
302,31.33333333,2013-11-02 11:00:00,2,1,2
302,32.4375,2013-11-02 12:00:00,2,1,2
302,32.28571429,2013-11-02 13:00:00,2,1,2
302,30.86666667,2013-11-02 14:00:00,2,1,2
302,30.13333333,2013-11-02 15:00:00,2,1,2
302,26.93333333,2013-11-02 16:00:00,2,1,2
302,27.21428571,2013-11-02 17:00:00,2,1,2
302,30.75,2013-11-02 18:00:00,2,1,2
302,32,2013-11-02 19:00:00,2,1,2
302,27.75,2013-11-02 20:00:00,2,1,2
302,24.92857143,2013-11-02 21:00:00,2,1,2
302,32,2013-11-02 22:00:00,2,1,2
302,32,2013-11-02 23:00:00,2,1,2
302,32,2013-11-03 00:00:00,2,1,2
302,32,2013-11-03 01:00:00,2,1,2
302,32,2013-11-03 02:00:00,2,1,2
302,32,2013-11-03 03:00:00,2,1,2
302,32,2013-11-03 04:00:00,2,1,2
302,32.75,2013-11-03 05:00:00,2,1,2
302,33,2013-11-03 06:00:00,2,1,2
302,33.93333333,2013-11-03 07:00:00,2,1,2
302,33.8,2013-11-03 08:00:00,2,1,2
302,33.875,2013-11-03 09:00:00,2,1,2
302,33.5,2013-11-03 10:00:00,2,1,2
302,34,2013-11-03 11:00:00,2,1,2
302,33.875,2013-11-03 12:00:00,2,1,2
302,33.66666667,2013-11-03 13:00:00,2,1,2
302,33.85714286,2013-11-03 14:00:00,2,1,2
302,34.26666667,2013-11-03 15:00:00,2,1,2
302,32.375,2013-11-03 16:00:00,2,1,2
302,27.33333333,2013-11-03 17:00:00,2,1,2
302,33.14285714,2013-11-03 18:00:00,2,1,2
302,34,2013-11-03 19:00:00,2,1,2
302,33.71428571,2013-11-03 20:00:00,2,1,2
302,32.57142857,2013-11-03 21:00:00,2,1,2
302,34,2013-11-03 22:00:00,2,1,2
302,34,2013-11-03 23:00:00,2,1,2
302,34,2013-11-04 00:00:00,1,1,1
302,34,2013-11-04 01:00:00,1,1,1
302,34,2013-11-04 02:00:00,1,1,1
302,34.6,2013-11-04 03:00:00,1,1,1
302,35,2013-11-04 04:00:00,1,1,1
302,35,2013-11-04 05:00:00,1,1,1
302,34.6875,2013-11-04 06:00:00,1,1,1
302,33.33333333,2013-11-04 07:00:00,1,1,1
302,28,2013-11-04 08:00:00,1,1,1
302,32.85714286,2013-11-04 09:00:00,1,1,1
302,35.1875,2013-11-04 10:00:00,1,1,1
302,35.85714286,2013-11-04 11:00:00,1,1,1
302,35.6875,2013-11-04 12:00:00,1,1,1
302,35,2013-11-04 13:00:00,1,1,1
302,35.06666667,2013-11-04 14:00:00,1,1,1
302,34.21428571,2013-11-04 15:00:00,1,1,1
302,29.26666667,2013-11-04 16:00:00,1,1,1
302,25.4,2013-11-04 17:00:00,1,1,1
302,23,2013-11-04 18:00:00,1,1,1
302,33.13333333,2013-11-04 19:00:00,1,1,1
302,34,2013-11-04 20:00:00,1,1,1
302,34,2013-11-04 21:00:00,1,1,1
302,34,2013-11-04 22:00:00,1,1,1
302,34,2013-11-04 23:00:00,1,1,1
302,33.9375,2013-11-05 00:00:00,1,1,1
302,33.92857143,2013-11-05 01:00:00,1,1,1
302,34,2013-11-05 02:00:00,1,1,1
302,33.93333333,2013-11-05 03:00:00,1,1,1
302,34,2013-11-05 04:00:00,1,1,1
302,34.5,2013-11-05 05:00:00,1,1,1
302,35,2013-11-05 06:00:00,1,1,1
302,33.64285714,2013-11-05 07:00:00,1,1,1
302,26.92857143,2013-11-05 08:00:00,1,1,1
302,33.8,2013-11-05 09:00:00,1,1,1
302,33.6875,2013-11-05 10:00:00,1,1,1
302,33.64285714,2013-11-05 11:00:00,1,1,1
302,33.86666667,2013-11-05 12:00:00,1,1,1
302,33.46666667,2013-11-05 13:00:00,1,1,1
302,32.92857143,2013-11-05 14:00:00,1,1,1
302,33.8125,2013-11-05 15:00:00,1,1,1
302,27.64285714,2013-11-05 16:00:00,1,1,1
302,25.26666667,2013-11-05 17:00:00,1,1,1
302,17.0625,2013-11-05 18:00:00,1,1,1
302,27.46666667,2013-11-05 19:00:00,1,1,1
302,32.5,2013-11-05 20:00:00,1,1,1
302,33,2013-11-05 21:00:00,1,1,1
302,32.66666667,2013-11-05 22:00:00,1,1,1
302,33,2013-11-05 23:00:00,1,1,1
302,33,2013-11-06 00:00:00,1,1,1
302,33,2013-11-06 01:00:00,1,1,1
302,32.93333333,2013-11-06 02:00:00,1,1,1
302,33,2013-11-06 03:00:00,1,1,1
302,33,2013-11-06 04:00:00,1,1,1
302,34.2,2013-11-06 05:00:00,1,1,1
302,34.73333333,2013-11-06 06:00:00,1,1,1
302,33.33333333,2013-11-06 07:00:00,1,1,1
302,25.33333333,2013-11-06 08:00:00,1,1,1
302,25.3125,2013-11-06 09:00:00,1,1,1
302,34.21428571,2013-11-06 10:00:00,1,1,1
302,34.2,2013-11-06 11:00:00,1,1,1
302,34.46666667,2013-11-06 12:00:00,1,1,1
302,35,2013-11-06 13:00:00,1,1,1
302,33.46666667,2013-11-06 14:00:00,1,1,1
302,32.06666667,2013-11-06 15:00:00,1,1,1
302,23.6,2013-11-06 16:00:00,1,1,1
302,21,2013-11-06 17:00:00,1,1,1
302,24.73333333,2013-11-06 18:00:00,1,1,1
302,33.06666667,2013-11-06 19:00:00,1,1,1
302,34,2013-11-06 20:00:00,1,1,1
302,34,2013-11-06 21:00:00,1,1,1
302,34,2013-11-06 22:00:00,1,1,1
302,34,2013-11-06 23:00:00,1,1,1
302,33.93333333,2013-11-07 00:00:00,1,1,1
302,34,2013-11-07 01:00:00,1,1,1
302,34,2013-11-07 02:00:00,1,1,1
302,34,2013-11-07 03:00:00,1,1,1
302,34,2013-11-07 04:00:00,1,1,1
302,34,2013-11-07 05:00:00,1,1,1
302,33.93333333,2013-11-07 06:00:00,1,1,1
302,33.61538462,2013-11-07 07:00:00,1,1,1
302,25.33333333,2013-11-07 08:00:00,1,1,1
302,33.0625,2013-11-07 09:00:00,1,1,1
302,33.14285714,2013-11-07 10:00:00,1,1,1
302,34.4,2013-11-07 11:00:00,1,1,1
302,35,2013-11-07 12:00:00,1,1,1
302,35,2013-11-07 13:00:00,1,1,1
302,34.33333333,2013-11-07 14:00:00,1,1,1
302,32.8125,2013-11-07 15:00:00,1,1,1
302,30.28571429,2013-11-07 16:00:00,1,1,1
302,22.93333333,2013-11-07 17:00:00,1,1,1
302,23.6,2013-11-07 18:00:00,1,1,1
302,30.26666667,2013-11-07 19:00:00,1,1,1
302,32.8,2013-11-07 20:00:00,1,1,1
302,33,2013-11-07 21:00:00,1,1,1
302,32.9375,2013-11-07 22:00:00,1,1,1
302,33,2013-11-07 23:00:00,1,1,1
302,33,2013-11-08 00:00:00,1,1,1
302,33,2013-11-08 01:00:00,1,1,1
302,33,2013-11-08 02:00:00,1,1,1
302,32.71428571,2013-11-08 03:00:00,1,1,1
302,33.33333333,2013-11-08 04:00:00,1,1,1
302,34.75,2013-11-08 05:00:00,1,1,1
302,34.85714286,2013-11-08 06:00:00,1,1,1
302,32.73333333,2013-11-08 07:00:00,1,1,1
302,28.13333333,2013-11-08 08:00:00,1,1,1
302,22.07142857,2013-11-08 09:00:00,1,1,1
302,29,2013-11-08 10:00:00,1,1,1
302,36,2013-11-08 11:00:00,1,1,1
302,37.06666667,2013-11-08 12:00:00,1,1,1
302,37.86666667,2013-11-08 13:00:00,1,1,1
302,32.9375,2013-11-08 14:00:00,1,1,1
302,29.28571429,2013-11-08 15:00:00,1,1,1
302,31.6875,2013-11-08 16:00:00,1,1,1
302,22.8,2013-11-08 17:00:00,1,1,1
302,20.6,2013-11-08 18:00:00,1,1,1
302,31.64285714,2013-11-08 19:00:00,1,1,1
302,32.75,2013-11-08 20:00:00,1,1,1
302,32.13333333,2013-11-08 21:00:00,1,1,1
302,33,2013-11-08 22:00:00,1,1,1
302,33,2013-11-08 23:00:00,1,1,1
302,33.06666667,2013-11-09 00:00:00,1,1,2
302,33,2013-11-09 01:00:00,1,1,2
302,33,2013-11-09 02:00:00,1,1,2
302,33.4,2013-11-09 03:00:00,1,1,2
302,35.71428571,2013-11-09 04:00:00,1,1,2
302,36,2013-11-09 05:00:00,1,1,2
302,36,2013-11-09 06:00:00,1,1,2
302,36,2013-11-09 07:00:00,1,1,2
302,34.14285714,2013-11-09 08:00:00,1,1,2
302,33.73333333,2013-11-09 09:00:00,1,1,2
302,33.1875,2013-11-09 10:00:00,1,1,2
302,33.73333333,2013-11-09 11:00:00,1,1,2
302,34,2013-11-09 12:00:00,1,1,2
302,34.35714286,2013-11-09 13:00:00,1,1,2
302,32.4,2013-11-09 14:00:00,1,1,2
302,30.46666667,2013-11-09 15:00:00,1,1,2
302,29.125,2013-11-09 16:00:00,1,1,2
302,25.5,2013-11-09 17:00:00,1,1,2
302,25.66666667,2013-11-09 18:00:00,1,1,2
302,34,2013-11-09 19:00:00,1,1,2
302,31.6,2013-11-09 20:00:00,1,1,2
302,32.86666667,2013-11-09 21:00:00,1,1,2
302,33.5,2013-11-09 22:00:00,1,1,2
302,34,2013-11-09 23:00:00,1,1,2
302,34,2013-11-10 00:00:00,2,1,2
302,34.6,2013-11-10 01:00:00,2,1,2
302,35,2013-11-10 02:00:00,2,1,2
302,35,2013-11-10 03:00:00,2,1,2
302,35,2013-11-10 04:00:00,2,1,2
302,35,2013-11-10 05:00:00,2,1,2
302,34.73333333,2013-11-10 06:00:00,2,1,2
302,36,2013-11-10 07:00:00,2,1,2
302,35.13333333,2013-11-10 08:00:00,2,1,2
302,35.375,2013-11-10 09:00:00,2,1,2
302,35.42857143,2013-11-10 10:00:00,2,1,2
302,35.4,2013-11-10 11:00:00,2,1,2
302,35.5,2013-11-10 12:00:00,2,1,2
302,36.38461538,2013-11-10 13:00:00,2,1,2
302,36.875,2013-11-10 14:00:00,2,1,2
302,32.35714286,2013-11-10 15:00:00,2,1,2
302,29.66666667,2013-11-10 16:00:00,2,1,2
302,25.8,2013-11-10 17:00:00,2,1,2
302,27,2013-11-10 18:00:00,2,1,2
302,30.75,2013-11-10 19:00:00,2,1,2
302,28.86666667,2013-11-10 20:00:00,2,1,2
302,31,2013-11-10 21:00:00,2,1,2
302,31.46666667,2013-11-10 22:00:00,2,1,2
302,32,2013-11-10 23:00:00,2,1,2
302,32.06666667,2013-11-11 00:00:00,2,1,1
302,32,2013-11-11 01:00:00,2,1,1
302,32,2013-11-11 02:00:00,2,1,1
302,32,2013-11-11 03:00:00,2,1,1
302,32,2013-11-11 04:00:00,2,1,1
302,32,2013-11-11 05:00:00,2,1,1
302,32.625,2013-11-11 06:00:00,2,1,1
302,30.21428571,2013-11-11 07:00:00,2,1,1
302,26.07142857,2013-11-11 08:00:00,2,1,1
302,33.8125,2013-11-11 09:00:00,2,1,1
302,34.07142857,2013-11-11 10:00:00,2,1,1
302,35,2013-11-11 11:00:00,2,1,1
302,35,2013-11-11 12:00:00,2,1,1
302,34.14285714,2013-11-11 13:00:00,2,1,1
302,35.8,2013-11-11 14:00:00,2,1,1
302,34.53333333,2013-11-11 15:00:00,2,1,1
302,27.26666667,2013-11-11 16:00:00,2,1,1
302,24.13333333,2013-11-11 17:00:00,2,1,1
302,23.8125,2013-11-11 18:00:00,2,1,1
302,33,2013-11-11 19:00:00,2,1,1
302,32.92857143,2013-11-11 20:00:00,2,1,1
302,32.93333333,2013-11-11 21:00:00,2,1,1
302,33,2013-11-11 22:00:00,2,1,1
302,33,2013-11-11 23:00:00,2,1,1
302,33,2013-11-12 00:00:00,2,1,1
302,33,2013-11-12 01:00:00,2,1,1
302,33,2013-11-12 02:00:00,2,1,1
302,33,2013-11-12 03:00:00,2,1,1
302,33.6,2013-11-12 04:00:00,2,1,1
302,35,2013-11-12 05:00:00,2,1,1
302,35.13333333,2013-11-12 06:00:00,2,1,1
302,32.14285714,2013-11-12 07:00:00,2,1,1
302,22.4,2013-11-12 08:00:00,2,1,1
302,16,2013-11-12 09:00:00,2,1,1
302,32,2013-11-12 10:00:00,2,1,1
302,28.53333333,2013-11-12 11:00:00,2,1,1
302,33.92857143,2013-11-12 12:00:00,2,1,1
302,31.53333333,2013-11-12 13:00:00,2,1,1
302,27.25,2013-11-12 14:00:00,2,1,1
302,23.93333333,2013-11-12 15:00:00,2,1,1
302,22.5,2013-11-12 16:00:00,2,1,1
302,19.46666667,2013-11-12 17:00:00,2,1,1
302,16.14285714,2013-11-12 18:00:00,2,1,1
302,31.53333333,2013-11-12 19:00:00,2,1,1
302,32.86666667,2013-11-12 20:00:00,2,1,1
302,33,2013-11-12 21:00:00,2,1,1
302,33,2013-11-12 22:00:00,2,1,1
302,33,2013-11-12 23:00:00,2,1,1
302,33,2013-11-13 00:00:00,2,1,1
302,33,2013-11-13 01:00:00,2,1,1
302,33.92857143,2013-11-13 02:00:00,2,1,1
302,34,2013-11-13 03:00:00,2,1,1
302,34,2013-11-13 04:00:00,2,1,1
302,34.71428571,2013-11-13 05:00:00,2,1,1
302,35.26666667,2013-11-13 06:00:00,2,1,1
302,33.35714286,2013-11-13 07:00:00,2,1,1
302,19.86666667,2013-11-13 08:00:00,2,1,1
302,30.2,2013-11-13 09:00:00,2,1,1
302,35.06666667,2013-11-13 10:00:00,2,1,1
302,35,2013-11-13 11:00:00,2,1,1
302,34.93333333,2013-11-13 12:00:00,2,1,1
302,34.33333333,2013-11-13 13:00:00,2,1,1
302,34.6,2013-11-13 14:00:00,2,1,1
302,32.2,2013-11-13 15:00:00,2,1,1
302,23.21428571,2013-11-13 16:00:00,2,1,1
302,21.2,2013-11-13 17:00:00,2,1,1
302,21.46666667,2013-11-13 18:00:00,2,1,1
302,30.8,2013-11-13 19:00:00,2,1,1
302,31.33333333,2013-11-13 20:00:00,2,1,1
302,31.33333333,2013-11-13 21:00:00,2,1,1
302,32,2013-11-13 22:00:00,2,1,1
302,32,2013-11-13 23:00:00,2,1,1
302,32,2013-11-14 00:00:00,3,1,1
302,32,2013-11-14 01:00:00,3,1,1
302,31.92307692,2013-11-14 02:00:00,3,1,1
302,33,2013-11-14 03:00:00,3,1,1
302,32.9375,2013-11-14 04:00:00,3,1,1
302,33,2013-11-14 05:00:00,3,1,1
302,33.6,2013-11-14 06:00:00,3,1,1
302,31.8,2013-11-14 07:00:00,3,1,1
302,25.86666667,2013-11-14 08:00:00,3,1,1
302,27.4375,2013-11-14 09:00:00,3,1,1
302,30.28571429,2013-11-14 10:00:00,3,1,1
302,31.06666667,2013-11-14 11:00:00,3,1,1
302,32.86666667,2013-11-14 12:00:00,3,1,1
302,32.73333333,2013-11-14 13:00:00,3,1,1
302,29.13333333,2013-11-14 14:00:00,3,1,1
302,26.26666667,2013-11-14 15:00:00,3,1,1
302,20.5,2013-11-14 16:00:00,3,1,1
302,21.53333333,2013-11-14 17:00:00,3,1,1
302,22.85714286,2013-11-14 18:00:00,3,1,1
302,29.26666667,2013-11-14 19:00:00,3,1,1
302,31.93333333,2013-11-14 20:00:00,3,1,1
302,32,2013-11-14 21:00:00,3,1,1
302,32,2013-11-14 22:00:00,3,1,1
302,32,2013-11-14 23:00:00,3,1,1
302,32.06666667,2013-11-15 00:00:00,1,1,1
302,32,2013-11-15 01:00:00,1,1,1
302,32,2013-11-15 02:00:00,1,1,1
302,32.35714286,2013-11-15 03:00:00,1,1,1
302,31.93333333,2013-11-15 04:00:00,1,1,1
302,32.33333333,2013-11-15 05:00:00,1,1,1
302,32.6,2013-11-15 06:00:00,1,1,1
302,30.06666667,2013-11-15 07:00:00,1,1,1
302,26.33333333,2013-11-15 08:00:00,1,1,1
302,32.2,2013-11-15 09:00:00,1,1,1
302,33.06666667,2013-11-15 10:00:00,1,1,1
302,33.21428571,2013-11-15 11:00:00,1,1,1
302,33.53333333,2013-11-15 12:00:00,1,1,1
302,32.46666667,2013-11-15 13:00:00,1,1,1
302,29.93333333,2013-11-15 14:00:00,1,1,1
302,27.6875,2013-11-15 15:00:00,1,1,1
302,25.21428571,2013-11-15 16:00:00,1,1,1
302,20.8125,2013-11-15 17:00:00,1,1,1
302,15.78571429,2013-11-15 18:00:00,1,1,1
302,20.6,2013-11-15 19:00:00,1,1,1
302,27.93333333,2013-11-15 20:00:00,1,1,1
302,28.4375,2013-11-15 21:00:00,1,1,1
302,32.73333333,2013-11-15 22:00:00,1,1,1
302,33,2013-11-15 23:00:00,1,1,1
302,33.0625,2013-11-16 00:00:00,1,1,2
302,33,2013-11-16 01:00:00,1,1,2
302,33,2013-11-16 02:00:00,1,1,2
302,33,2013-11-16 03:00:00,1,1,2
302,33.6,2013-11-16 04:00:00,1,1,2
